GEOID,fips_state,fips_county,fips_subdivision,subdivision_name,total_pop,elderly_pop,pct_elderly,geometry
5000361000,50,003,61000,"Rupert town, Bennington County, Vermont",698,234,33.5243553008596,"list(c(438366.637426575, 438371.357667987, 438576.884237866, 438654.199692134, 438673.117649515, 438793.169457014, 439785.110657419, 440168.166778377, 443707.254567114, 445770.393197337, 449480.775697672, 449433.558617725, 449432.364670068, 449423.278354342, 449274.147389721, 449270.775519804, 449211.446825917, 449109.311208605, 448985.698198961, 442349.756003274, 439236.795007868, 439099.109277977, 438299.185717874, 438366.637426575, 81360.6190354919, 81433.771646178, 84620.1506572166, 86819.8046269275, 
87358.1583182514, 90775.7060395835, 90684.25265027, 90662.1935059347, 90451.7659173401, 90331.2805155005, 90022.2919409093, 86050.4493921813, 85901.139012356, 85651.4525406755, 82359.2181836634, 81962.0607985806, 81371.1190621756, 80641.5127942094, 79467.1155862813, 79742.7928296327, 79987.4420432238, 79928.9009835484, 79913.0793315793, 81360.6190354919))"
5000385075,50,003,85075,"Winhall town, Bennington County, Vermont",1182,167,14.12859560067682,"list(c(459114.59263156, 459124.856479277, 459149.879303316, 459232.671832749, 459551.915229767, 461119.24227642, 470150.857118945, 470570.580712678, 470334.852254145, 470209.79560073, 470201.261113088, 469993.247598726, 468345.972965854, 467677.077315883, 467236.675909461, 466912.880421793, 465487.723414969, 459558.910278289, 459542.269323284, 459322.24307795, 458699.306191875, 459114.59263156, 76454.5917130492, 76674.6126623242, 77240.8338157392, 79092.5461055034, 79032.2025297171, 78936.6268247837, 
78427.3845954317, 78403.2253371564, 74064.448251652, 71853.999610511, 71706.7264359915, 68265.737289573, 68326.9501188318, 68351.8606131446, 68383.8454832545, 68410.4041975221, 68528.114294458, 68884.8588702389, 68658.7675999563, 68665.8529562859, 68624.4910524735, 76454.5917130492))"
5000385675,50,003,85675,"Woodford town, Bennington County, Vermont",355,105,29.577464788732392,"list(c(446675.301814498, 446813.482464237, 446901.40360496, 446912.224505677, 446925.714880476, 447196.766450524, 447267.082730743, 449332.611377685, 450251.294730703, 458526.553137691, 458441.796703727, 458437.948888552, 458161.29958168, 458024.95865701, 457990.140214071, 457884.608362874, 449335.631557269, 448934.969320331, 447897.141351872, 446670.952353937, 446675.301814498, 38762.6002631505, 41030.4985621687, 42670.4482963588, 42770.4601409167, 42845.8997127475, 47488.7646828656, 48076.469499828, 
48245.2221489209, 48245.1698738886, 47900.6922523529, 46170.0635385988, 45830.9245695788, 40017.7683032614, 37171.2442458893, 37012.2645042405, 37016.2414370268, 37432.182048891, 37427.2526022153, 37465.1292979555, 37598.9357817668, 38762.6002631505))"
5001329275,50,013,29275,"Grand Isle town, Grand Isle County, Vermont",2086,305,14.621284755512942,"list(c(430866.083230186, 430875.196353843, 430935.659817427, 430989.776943421, 431244.448704454, 431231.483056973, 431054.363200404, 431019.43332717, 431406.699777814, 431731.110911723, 431730.916029867, 431467.552549418, 431364.62349894, 431381.438781693, 431400.907204636, 431469.824333287, 431449.840064255, 431594.109634492, 432003.307736638, 432085.519327261, 432352.612284486, 432388.759674326, 432545.241223723, 432884.484309879, 433126.620342148, 433340.796270776, 433981.271280127, 434350.649420673, 
435357.535611887, 435501.38970545, 435628.375839023, 435691.182875614, 435907.313361493, 436181.653210072, 436590.594535013, 437087.648851796, 437501.313679442, 437824.592598781, 438149.641992554, 439717.60656953, 440160.357850525, 439960.309599344, 439921.904502253, 439927.232637832, 440008.994876317, 440119.603638893, 440260.796382986, 440644.083659521, 441264.831946746, 441728.425785902, 442014.102436036, 442257.85855866, 442203.873997701, 442255.799425191, 442297.768575259, 442283.305490757, 
437073.075551015, 436964.510467815, 436844.40148229, 435316.140314155, 433366.784506604, 430876.399169727, 430862.80375682, 430866.083230186, 242125.066055439, 242230.148736789, 242293.293205363, 242311.860485558, 242399.244445771, 242708.224702773, 242984.170278749, 243106.235484819, 243401.395831143, 244173.342645855, 244267.364431188, 244384.067518742, 244514.632762663, 244655.46918776, 244818.53372294, 247634.95985685, 249428.896051507, 249812.781126403, 250341.858544565, 250448.168419551, 250920.796000509, 
251032.582224037, 251516.548339719, 251183.847365252, 250763.350127871, 250691.449109087, 250674.630509121, 250623.735342762, 250416.514248954, 250420.518334461, 250598.952482719, 250806.146247538, 251079.494201167, 251251.918124675, 251417.359303101, 251794.563989888, 252028.585391596, 252678.367207716, 252835.158250938, 253512.314693353, 253866.58855695, 253166.422635956, 252825.602054631, 252310.561582517, 251739.131610137, 251304.906549222, 250990.53476087, 250255.295662864, 249416.227745528, 
248734.893449563, 248017.185380277, 247220.408127853, 245695.72592064, 245343.420032698, 243592.510796658, 243366.822416949, 242738.69310617, 242720.192368715, 242713.141800908, 242538.672199968, 242306.657346569, 242027.330885527, 242087.251403928, 242125.066055439))"
5001511500,50,015,11500,"Cambridge town, Lamoille County, Vermont",3839,474,12.346965355561345,"list(c(466206.468577991, 466344.365213341, 466375.466728019, 466367.408570426, 466119.857750217, 466180.687101249, 466471.094536355, 466585.124376208, 466769.123994712, 467034.201812155, 467487.316284891, 467794.338511721, 467948.530883224, 468051.295548169, 468246.069840513, 468804.691632757, 468884.612006241, 469283.92823737, 470597.945872121, 471439.818655953, 471532.621711163, 472181.627286291, 473076.761741309, 473406.16716599, 473788.928964092, 476205.387974943, 476576.792171753, 477143.747196216, 
478493.096919035, 480969.118462451, 480118.827682051, 479801.946991265, 479084.104322884, 482025.911946697, 481979.266435594, 480170.509704441, 480127.542457268, 478716.418389753, 478577.121760895, 477399.58795689, 476756.190811648, 475369.903703319, 474013.965189762, 472375.66918331, 472180.503602537, 471534.511178788, 470847.322202607, 467470.339873889, 466994.284102051, 466348.55484689, 466189.068627039, 466388.947680577, 466240.92621027, 466117.018025875, 466206.468577991, 237909.479494698, 237956.766103997, 
238002.831886846, 238070.437081846, 238399.10002277, 238714.262660845, 238926.330858032, 238872.62340039, 238572.307503895, 238455.382191565, 238561.434261379, 238469.443482485, 238480.234405411, 238518.841492194, 238975.267252427, 239522.388196551, 239532.337599711, 240257.288266843, 242706.123865474, 244359.871878226, 244466.030028254, 245711.124881707, 245281.834108475, 245161.676848849, 244926.862023161, 243778.819726084, 243596.77529756, 243273.37543874, 242564.554877358, 241245.762598294, 239538.594923261, 
238924.182716376, 237486.212008515, 236036.013937513, 235928.133699405, 232430.326188082, 232245.6637921, 229578.578798726, 229277.122899798, 226798.132774928, 226999.976726942, 227434.56973969, 227881.895628371, 230044.637690807, 230267.048270189, 231120.377339052, 232098.415307919, 236857.328061138, 236944.081418515, 237069.087662552, 237267.052553181, 237467.145119871, 237747.058774216, 237902.390971316, 237909.479494698))"
5001537075,50,015,37075,"Johnson town, Lamoille County, Vermont",3491,336,9.624749355485534,"list(c(479801.946991265, 480118.827682051, 480969.118462451, 483607.881362967, 487080.266833442, 487229.368091126, 487494.026842145, 491852.900348461, 492315.217073621, 491571.240192792, 488077.580071556, 487820.391737236, 487099.258649057, 485482.483873549, 483365.477607406, 481785.033074559, 481647.762615033, 480170.509704441, 481979.266435594, 482025.911946697, 479084.104322884, 479801.946991265, 238924.182716376, 239538.594923261, 241245.762598294, 246494.51677906, 244789.008528248, 244684.701219861, 
244499.608759748, 242362.09505911, 242125.839367411, 240676.296857578, 233748.17632592, 233252.835488219, 233602.927376783, 230711.108223059, 231182.788291962, 231961.769043918, 231690.577469388, 232430.326188082, 235928.133699405, 236036.013937513, 237486.212008515, 238924.182716376))"
5001546675,50,015,46675,"Morristown town, Lamoille County, Vermont",5434,1151,21.18145012881855,"list(c(478716.418389753, 480127.542457268, 480170.509704441, 481647.762615033, 481785.033074559, 483365.477607406, 485482.483873549, 487099.258649057, 487820.391737236, 488077.580071556, 488169.860908434, 488513.597671563, 488755.316994284, 488853.128006871, 489133.084734808, 489137.442000156, 489387.86484591, 489425.632243798, 489535.033393539, 489585.905064858, 489746.268224689, 489888.649871254, 489790.471766919, 489728.847104989, 489824.239952721, 490056.246119522, 490200.543655869, 490229.606170714, 
490360.389424297, 490459.214270586, 490647.86988775, 490665.778942845, 490821.705305824, 491011.864090086, 491115.653427305, 491132.314409995, 491189.490883623, 491894.160305961, 491964.076159939, 494607.473219121, 494681.334678363, 495321.048625798, 497185.26402145, 497234.06844741, 497964.579112884, 497799.978595562, 496837.967338711, 496801.773138528, 495120.042511069, 494956.502660018, 494886.226673258, 494582.446947498, 494307.295560339, 492298.532086761, 491700.142961119, 490913.963303001, 
490491.741324905, 489735.143845476, 489216.419772212, 488257.79015334, 486825.67529173, 486632.117987246, 484951.722200264, 484827.983953492, 483907.031939659, 483555.568976786, 483582.330553984, 483808.038836887, 483836.801145338, 483928.11991136, 484704.432662447, 484280.169083626, 483831.639077816, 482114.647761358, 481567.757151065, 480006.252492313, 479881.406149923, 478577.121760895, 478716.418389753, 229578.578798726, 232245.6637921, 232430.326188082, 231690.577469388, 231961.769043918, 231182.788291962, 
230711.108223059, 233602.927376783, 233252.835488219, 233748.17632592, 233680.223662158, 233676.382513334, 233577.616848933, 233488.440385916, 233365.398977768, 233075.812187006, 232842.378030712, 232632.188001169, 232625.343179741, 232857.83576254, 233147.603768257, 233065.151014439, 232783.281906024, 232424.905694149, 232040.279717588, 231820.457563407, 231932.80234345, 232142.997552164, 232144.912980715, 231905.636475574, 231948.142698189, 232032.679195569, 232068.903854322, 231998.076146254, 
232117.164779267, 232106.807801008, 232110.063417499, 231748.67069556, 231712.914150582, 230358.405064891, 230448.462021189, 231574.722066922, 230522.563998335, 230610.660783591, 230265.47538092, 229955.394770864, 228135.881078813, 228049.448155434, 225111.622994383, 224872.620704662, 224666.550721055, 224161.985592254, 223626.296700526, 219900.576286254, 220230.776611859, 220702.634009562, 220923.140153477, 221383.986054802, 221633.508188922, 222202.316828621, 222991.558576111, 223101.850166245, 
224037.811243565, 224127.660917396, 224617.134144351, 224835.807999122, 224981.86209759, 225406.993416082, 225497.817363337, 225653.602253772, 227197.50940808, 227298.641809733, 227446.310446869, 227897.627852484, 228071.838621251, 228755.739830979, 228591.001085384, 229277.122899798, 229578.578798726))"
5001570525,50,015,70525,"Stowe town, Lamoille County, Vermont",5223,1469,28.12559831514455,"list(c(473050.466008415, 473152.711382128, 475860.856572648, 473703.445072876, 475369.903703319, 476756.190811648, 477399.58795689, 478577.121760895, 479881.406149923, 480006.252492313, 481567.757151065, 482114.647761358, 483831.639077816, 484280.169083626, 484704.432662447, 483928.11991136, 483836.801145338, 483808.038836887, 483582.330553984, 483555.568976786, 483907.031939659, 484827.983953492, 484951.722200264, 486632.117987246, 486825.67529173, 488257.79015334, 489216.419772212, 489735.143845476, 
490491.741324905, 490913.963303001, 491700.142961119, 492298.532086761, 487699.891946305, 485308.346033455, 482480.995544665, 482142.157401164, 481710.995345849, 480930.571498062, 480112.980769302, 478836.607679636, 475724.719314064, 473078.681371061, 473050.466008415, 217722.449239829, 217910.707163319, 222927.69331596, 224075.934208157, 227434.56973969, 226999.976726942, 226798.132774928, 229277.122899798, 228591.001085384, 228755.739830979, 228071.838621251, 227897.627852484, 227446.310446869, 
227298.641809733, 227197.50940808, 225653.602253772, 225497.817363337, 225406.993416082, 224981.86209759, 224835.807999122, 224617.134144351, 224127.660917396, 224037.811243565, 223101.850166245, 222991.558576111, 222202.316828621, 221633.508188922, 221383.986054802, 220923.140153477, 220702.634009562, 220230.776611859, 219900.576286254, 210899.59259456, 212281.943092146, 213888.90314503, 214028.386140122, 214319.598483355, 214772.306355313, 215167.662957022, 215852.726506069, 216872.648123282, 217713.554083452, 
217722.449239829))"
5001715700,50,017,15700,"Corinth town, Orange County, Vermont",1455,364,25.017182130584192,"list(c(509785.397994399, 511622.971749258, 512159.718983823, 512227.337241299, 513505.345823071, 514342.342018146, 515607.289067584, 515903.16215369, 516889.099195803, 518361.893647252, 518981.712509044, 519329.717338562, 521948.197821274, 522171.568544004, 522244.21172136, 523409.237792451, 524711.517464858, 523855.560743041, 523799.681525899, 523689.151075134, 522780.615698192, 522767.978931823, 521522.39863923, 521440.812285961, 521372.602209482, 520742.039169131, 518919.046937988, 518600.380273514, 
513943.280733073, 512805.636058333, 509493.432636622, 509785.397994399, 168578.330050158, 175132.879604369, 177048.389004175, 177289.73498256, 176928.89733939, 176703.332468235, 176342.095369708, 176261.469201782, 175987.143549807, 175582.635984239, 175402.613138223, 175327.846071718, 174569.371909906, 174489.452090364, 174470.474366121, 174021.837907603, 173528.696446382, 171515.664265452, 171320.352469488, 171031.512180975, 169059.887801981, 168981.067237232, 166085.932606197, 165866.671164527, 
165900.227731202, 164391.358879978, 164913.331708342, 165060.314444038, 166269.170698395, 166626.418566158, 167537.815256095, 168578.330050158))"
5001725675,50,017,25675,"Fairlee town, Orange County, Vermont",988,379,38.36032388663968,"list(c(522428.330458211, 522901.666929042, 523016.08320654, 523170.229926142, 522931.248923339, 523278.539686679, 523381.237162744, 525428.851614348, 526653.605545314, 527332.316144434, 529895.547884092, 531818.879951713, 532174.548483733, 531751.637977571, 531603.405919887, 531236.79617515, 530752.105222229, 530615.660507838, 530570.449710133, 530757.653964808, 530722.132852974, 530665.159372637, 530484.592034627, 530203.588565238, 529545.063114514, 529489.56885787, 529280.01391921, 528514.148952974, 
528011.110580819, 527659.755619823, 527431.89809171, 527383.237013383, 527189.489336571, 526740.748906967, 526547.658465383, 526472.487002128, 526300.408850277, 526233.150632068, 526369.074147028, 526540.989067103, 526569.829737641, 526603.081384072, 525550.563761352, 522302.80780077, 522428.330458211, 154238.669551516, 154784.600694335, 154969.990452274, 155303.071808649, 155548.234437447, 156239.8670783, 156526.442031914, 161179.08932973, 163878.416734178, 163652.408829779, 162766.716661507, 162100.57175361, 
161978.297059316, 161259.590550471, 161101.994711936, 160898.036570623, 160877.881073233, 160716.251382881, 160423.490971711, 159422.370942322, 159151.876961027, 158223.405839457, 157776.692319152, 157491.634359835, 157075.903869276, 157040.875449912, 156657.399832842, 156178.519992373, 155778.165197894, 155267.371273402, 154782.21632672, 154287.695505648, 154113.90424836, 154040.639866516, 154045.543351397, 154047.453832568, 153832.332018021, 153322.747985959, 152932.075874791, 152630.103112557, 
152539.502760225, 152435.0489048, 152830.103014105, 154049.697598939, 154238.669551516))"
5001770675,50,017,70675,"Strafford town, Orange County, Vermont",1094,304,27.787934186471663,"list(c(504704.80058875, 504841.537766606, 507839.731265919, 508275.471929445, 508495.628676227, 509009.816081245, 511089.606933841, 512547.857885508, 516721.78915946, 517293.091863869, 518353.334073238, 516925.488414247, 514940.316051352, 514115.922491845, 512926.098221501, 512382.04336604, 507771.012986007, 507636.308526342, 505191.093567086, 503255.527182097, 504704.80058875, 151487.36831952, 151819.672561515, 157611.617678762, 158349.452522975, 158754.27160945, 158494.070840903, 157845.023633239, 
157390.193827321, 156087.668656561, 155909.694487858, 155535.110182674, 152975.636437172, 149418.812198621, 147943.195169076, 145592.457611937, 145719.194491669, 147208.466283722, 147252.08574538, 147943.024588474, 148651.757558709, 151487.36831952))"
5001774950,50,017,74950,"Vershire town, Orange County, Vermont",672,198,29.464285714285715,"list(c(508689.961497521, 509389.252453122, 509493.432636622, 512805.636058333, 513943.280733073, 518600.380273514, 518919.046937988, 520742.039169131, 520659.010607506, 519407.803924629, 519268.811748567, 518899.372082394, 517815.454279001, 517810.508506318, 517604.825747175, 517293.091863869, 516721.78915946, 512547.857885508, 511089.606933841, 509009.816081245, 508495.628676227, 508689.961497521, 159911.371447652, 166810.349639186, 167537.815256095, 166626.418566158, 166269.170698395, 165060.314444038, 
164913.331708342, 164391.358879978, 164156.325981827, 161071.166330254, 160726.547406431, 159828.84130661, 157125.479038561, 157112.799513628, 156592.157013352, 155909.694487858, 156087.668656561, 157390.193827321, 157845.023633239, 158494.070840903, 158754.27160945, 159911.371447652))"
5001779975,50,017,79975,"West Fairlee town, Orange County, Vermont",621,221,35.5877616747182,"list(c(517604.825747175, 517810.508506318, 517815.454279001, 518899.372082394, 519268.811748567, 519407.803924629, 520659.010607506, 520742.039169131, 521372.602209482, 521440.812285961, 522085.285366273, 522264.460493849, 523753.260389609, 524059.085614268, 524569.164159994, 524799.517931949, 525275.431165579, 525852.261034966, 526653.605545314, 525428.851614348, 523381.237162744, 523278.539686679, 522931.248923339, 523170.229926142, 523016.08320654, 522901.666929042, 522428.330458211, 522302.80780077, 
519841.276918917, 519165.881161485, 518353.334073238, 517293.091863869, 517604.825747175, 156592.157013352, 157112.799513628, 157125.479038561, 159828.84130661, 160726.547406431, 161071.166330254, 164156.325981827, 164391.358879978, 165900.227731202, 165866.671164527, 165568.239960277, 165529.840976482, 164940.692710753, 164850.909754955, 164657.119608325, 164545.758000646, 164402.337855956, 164166.124157185, 163878.416734178, 161179.08932973, 156526.442031914, 156239.8670783, 155548.234437447, 155303.071808649, 
154969.990452274, 154784.600694335, 154238.669551516, 154049.697598939, 154975.076746523, 155228.972661914, 155535.110182674, 155909.694487858, 156592.157013352))"
5001917350,50,019,17350,"Derby town, Orleans County, Vermont",4579,1070,23.36754749945403,"list(c(519967.590900717, 526764.191748211, 528224.661478972, 529281.59512914, 530752.310253231, 531293.455363917, 532457.896823116, 532505.726365335, 535304.884501563, 535371.247186458, 534938.334316592, 534295.870805819, 534276.244050567, 531769.435078391, 533017.901892638, 533080.673187482, 534156.08822311, 533570.58911062, 533273.654958036, 530076.116711722, 527461.389604607, 526764.380379863, 525013.291057439, 524639.979574777, 524951.815977533, 523953.247577686, 524025.695428904, 524099.713671854, 
523854.27293042, 524029.549351356, 523839.615348973, 523885.562905543, 523859.798533231, 523795.609407583, 524031.339644304, 524145.965704403, 524322.428069254, 524434.733184992, 525078.381223336, 525184.343599656, 525652.134382821, 525622.17582806, 525491.787528524, 525651.502808613, 525980.056362681, 526075.260430343, 525507.233955391, 525236.24923839, 525249.836183978, 524338.995027123, 524366.448519648, 524166.555137474, 524148.851365677, 524265.674586983, 524225.97461312, 524075.638081577, 523735.848327416, 
523573.335030759, 523494.3464396, 523324.097720715, 523433.335281368, 523077.636745894, 522932.314548197, 522068.537883647, 521991.127625884, 521596.915085374, 521153.535220928, 519967.590900717, 278303.49602316, 278501.908294038, 278487.160326395, 278476.695631734, 278462.425148151, 278457.259607498, 278487.942334719, 278489.207175826, 278563.854978119, 278565.944900037, 275339.263268449, 270335.262273362, 270182.353890852, 270096.859672433, 269176.800719368, 269130.228023205, 268332.962014718, 
267546.073963613, 267134.348497573, 262761.552458375, 264731.901308906, 265245.920445228, 266574.826060854, 266789.30116697, 267210.458527398, 267991.765439475, 268087.495311557, 268185.00998259, 268360.451216416, 268596.919207329, 268734.563720012, 269096.011325515, 269293.722872916, 269315.709672306, 269656.085493096, 270305.94874262, 270379.405468901, 270281.706897598, 270264.747816856, 270257.829206963, 270690.863855256, 270839.65589735, 270897.58894105, 271419.752576057, 271441.080721366, 272075.011939268, 
271854.355270763, 271828.721680969, 272365.526114256, 272353.995851861, 272439.002478153, 272525.480315458, 272658.323142893, 273584.355105714, 273713.225028794, 273870.682421725, 273677.937869524, 273738.791033945, 274043.437375441, 273978.804189826, 273641.928154047, 273388.817841685, 273363.847002785, 272969.970716887, 272879.579158863, 272645.867356033, 276197.495700633, 278303.49602316))"
5001933775,50,019,33775,"Holland town, Orleans County, Vermont",632,148,23.417721518987342,"list(c(534295.870805819, 534938.334316592, 535371.247186458, 537072.893599205, 537581.134507754, 540464.69955939, 543578.558076253, 546116.79161763, 547353.350028179, 546409.751870241, 545972.701144402, 545706.823948546, 538978.832515405, 535982.918681422, 534276.244050567, 534295.870805819, 270335.262273362, 275339.263268449, 278565.944900037, 278619.769858574, 278623.851467891, 278761.492486328, 278836.102213764, 278790.802266294, 278842.935428403, 271770.638929449, 271755.371489116, 270470.333880312, 
270303.489626718, 270229.944890058, 270182.353890852, 270335.262273362))"
5001948925,50,019,48925,"Newport town, Orleans County, Vermont",1526,415,27.195281782437746,"list(c(510514.834342804, 510757.695506599, 510800.017415999, 511313.504613363, 512413.588070718, 512480.500714684, 512815.639009436, 513462.819846271, 514973.612487011, 516408.837710185, 518064.293547911, 519262.961266994, 519967.590900717, 521153.535220928, 521596.915085374, 520995.199491043, 520389.528271706, 520340.667206962, 520538.192745478, 520366.508342249, 520647.228654495, 520552.868469298, 520232.485417182, 520579.574460424, 520405.643697325, 520267.777248324, 518903.847832312, 518801.728828883, 
518725.822877952, 518271.371297566, 517320.426917581, 517298.449538946, 515108.968387563, 513459.916713858, 513240.607050347, 512336.963242643, 510173.252012787, 510514.834342804, 262214.195226644, 263685.56606389, 263845.213606901, 266642.916436503, 272534.116349912, 272899.299828137, 274734.456087672, 278297.115374218, 278200.78814379, 278279.214412857, 278249.231656271, 278283.340307475, 278303.49602316, 276197.495700633, 272645.867356033, 272321.037736176, 272401.314058496, 272008.765764262, 
271861.707562974, 271625.56786052, 271552.567174379, 271198.988131279, 270756.345985033, 270502.414120971, 270266.48913753, 270080.023721901, 271098.336606895, 271174.60280059, 271032.470390648, 270141.804284175, 268261.113442515, 268270.722118303, 263891.584743665, 260572.815678523, 260231.205396966, 260221.961007608, 260161.385135538, 262214.195226644))"
5002303250,50,023,03250,"Barre town, Washington County, Vermont",7923,1702,21.48176195885397,"list(c(496947.758783417, 497414.70237324, 497288.053612572, 497790.307585252, 497763.411455557, 498259.461662062, 498195.909354265, 498941.101429591, 498854.782925143, 499336.709383468, 499714.881422278, 499713.750559384, 499867.748605581, 500312.882654937, 500449.755841805, 500500.518472835, 500804.264645321, 500970.113274379, 501103.354890757, 501230.168236651, 501263.506212017, 501303.558960191, 501078.32386014, 501149.431845216, 501369.749380181, 500988.441680883, 500913.699147374, 500890.972398793, 
500856.748871211, 500619.354717891, 500313.468744615, 500620.856682669, 500340.271833736, 500249.416850573, 500223.52698676, 500151.361676266, 500129.53847954, 499822.916136805, 499822.427205345, 499748.4982602, 499167.916740788, 498920.910037494, 498853.82510964, 498168.356257762, 497404.470783667, 498400.35253767, 498420.655194029, 498444.234390904, 500945.525673653, 501568.115045886, 502491.951691998, 503398.360236828, 505913.242594983, 506412.620166775, 506456.907676352, 506072.804258818, 505234.275351098, 
505053.432870322, 505031.024594414, 505013.563507681, 504959.431386321, 504531.597242944, 504446.975771121, 503536.713396807, 503206.553255137, 500644.157290992, 500607.991699583, 499436.293393564, 499059.496346242, 498301.072485205, 498244.999306442, 495227.620664908, 496947.758783417, 189414.672390434, 189241.247954598, 188753.516367913, 188586.771106393, 188477.001419098, 188304.183068986, 188013.642164262, 187743.033193658, 187423.711902787, 187247.977662953, 187110.727202098, 186846.725499832, 
186799.275850188, 186695.059090529, 186957.735376788, 187086.517687597, 187110.881335532, 186958.347137164, 187232.481139909, 187192.503370158, 187206.73201642, 187226.851090944, 187754.258663064, 188010.161675648, 188813.322201994, 188962.255204788, 189004.800357099, 189197.576942457, 189303.129026224, 189385.992100987, 189493.860404448, 190407.448185844, 190496.539842036, 190319.978077555, 190237.198386209, 190260.52993498, 190565.533148079, 190664.535484396, 190314.64234474, 190135.087091521, 
190310.914842142, 190390.173961372, 190181.738405097, 190405.34094577, 190654.934898535, 193372.101004844, 193428.208142007, 193492.425817797, 192793.409118365, 192621.636781797, 192370.36314687, 192123.432857027, 191430.095470994, 191196.672066532, 191176.270742809, 189186.879159467, 184653.124852823, 183712.09189877, 183515.074350855, 183438.17200521, 183189.352854541, 180952.934672534, 180997.543546982, 181465.657436654, 181596.265926416, 182598.62666174, 182612.17877359, 183077.730434516, 183222.884693152, 
183514.370407741, 183535.94070623, 184741.884952483, 189414.672390434))"
5002311125,50,023,11125,"Cabot town, Washington County, Vermont",1443,354,24.532224532224532,"list(c(511306.072231029, 511713.193671055, 514190.07104754, 515856.83405868, 520472.827545439, 521992.986068866, 522023.073098166, 521585.549872506, 521620.466871491, 521856.993342288, 521867.176592529, 522048.583653949, 522223.36017241, 522335.982305277, 522174.874209886, 522272.970612001, 522078.122781276, 522128.337202935, 522376.518707532, 522531.957499179, 522092.66705109, 521872.527172973, 521686.563839245, 520708.602347257, 520059.557993726, 519953.711622472, 519581.38591794, 519477.980480554, 
518341.889923903, 513858.558717093, 512944.234788286, 509509.389269831, 511306.072231029, 212630.434483221, 213394.525459158, 218074.046032828, 217189.283006081, 214708.449318423, 213887.907555628, 213726.777139596, 213518.523396667, 213267.179679553, 213408.532354378, 213530.240470763, 213647.747482516, 213559.335619439, 213158.363010555, 213134.700538122, 212953.690769344, 212920.137200431, 212697.071993382, 212554.910516714, 212356.211787614, 211541.883947585, 211127.340837754, 210776.589329379, 
208931.647484374, 207728.338500835, 207467.001505472, 206779.175189952, 206623.303193931, 204503.143580586, 206902.533357273, 207386.789322412, 209238.186209, 212630.434483221))"
5002311350,50,023,11350,"Calais town, Washington County, Vermont",1661,391,23.54003612281758,"list(c(495964.387752505, 498428.172815432, 500035.599709965, 500564.267226331, 500752.640658198, 501050.477643361, 504218.625325915, 505420.379796984, 507676.319564968, 508198.69412204, 508820.468343736, 509509.389269831, 508020.218282795, 507319.082589969, 504787.929347575, 504218.891680353, 503112.344825423, 500158.008636454, 499710.711868362, 499668.679630903, 499330.03910202, 497211.510037774, 495964.387752505, 205045.010609683, 209738.692293065, 212814.86398146, 213644.372699173, 213940.295134567, 
213757.105101568, 212046.858913962, 211397.161219441, 210177.370081897, 209897.326274988, 209563.566594255, 209238.186209, 206522.408029258, 205109.864997555, 200461.704462722, 200770.432909415, 201359.830345142, 202929.806847659, 203129.928856738, 203151.264871387, 203324.074164579, 204406.781758697, 205045.010609683))"
5002346000,50,023,46000,"Montpelier city, Washington County, Vermont",8074,1860,23.036908595491703,"list(c(491070.526015069, 491116.725677281, 491171.727528355, 491183.732303424, 492425.898946362, 494019.774434198, 494103.055266856, 494267.647767954, 494868.957898136, 494260.967968838, 495067.569733642, 494707.967940497, 495115.724851094, 494752.608930497, 495443.165496935, 495316.378023242, 495571.348575191, 495459.924214658, 495570.529721405, 495422.791862342, 496440.382955011, 497115.166609662, 496766.851281176, 497836.277257176, 497996.379999704, 497776.604908796, 497468.47810101, 497438.060081348, 
497322.106672226, 496541.90327367, 496201.037284591, 496088.63491225, 496040.472178425, 495952.074524561, 495764.070017976, 495748.541701998, 495745.577597537, 494842.140996004, 494115.268339309, 493116.474959421, 492792.786101338, 492914.89569004, 492927.473257626, 492980.509938746, 492399.016913488, 492334.735373928, 492027.635975335, 491862.568447763, 491949.213651403, 491831.756874287, 491334.748856088, 491196.418927243, 491017.521026491, 491070.526015069, 195480.248343336, 195572.076490539, 
195678.671219254, 195698.877735143, 198128.493557685, 201290.376275958, 201454.416768565, 201370.267964928, 201064.426397022, 199939.23224644, 199512.229815705, 198813.71424942, 198594.058456306, 197849.76510239, 197503.573359321, 197251.990165225, 197118.031975516, 196919.992565526, 196851.470861853, 196564.343702044, 196039.25615576, 195686.583735738, 195022.621797294, 194422.28137889, 194330.339925517, 193913.847680308, 193342.616151162, 193383.184200483, 193456.787315563, 193533.153524013, 193477.007769955, 
193317.848876037, 193325.211227597, 193242.041541742, 192922.599345407, 192875.053052641, 192738.941646701, 193040.705761665, 193285.099462658, 193610.966193452, 193726.982660979, 194079.745141188, 194114.954460173, 194267.233740803, 194425.996142648, 194434.96003, 194553.550774502, 194756.313211989, 195142.547619811, 195281.251401342, 195351.113186972, 195334.963796158, 195376.42959011, 195480.248343336))"
